EmployeeID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DateOfBirth,EmployeeState,JobFunctionDescription,Gender,LocationCode,Race,MaritalStatus,Attrition,TenureYears,Age,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,Training_Date,Training_ProgramName,Training_Type,Training_Outcome,Training_Location,Training_Trainer,Training_DurationDays,Training_Cost,PerformanceScoreNumeric,Recruitment_ApplicationDate,Recruitment_EducationLevel,EducationLevelNumeric,Recruitment_YearsofExperience,Recruitment_DesiredSalary,Recruitment_JobTitle,Recruitment_Status,Recruitment_State,Recruitment_Country,BusinessUnit_BPC,BusinessUnit_CCDR,BusinessUnit_EW,BusinessUnit_MSC,BusinessUnit_NEL,BusinessUnit_PL,BusinessUnit_PYZ,BusinessUnit_SVG,BusinessUnit_TNS,BusinessUnit_WBL,EmployeeType_Contract,EmployeeType_Full-Time,EmployeeType_Part-Time,PayZone_Zone A,PayZone_Zone B,PayZone_Zone C,EmployeeClassificationType_Full-Time,EmployeeClassificationType_Part-Time,EmployeeClassificationType_Temporary,DepartmentType_Admin Offices,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production,DepartmentType_Sales,DepartmentType_Software Engineering,Division_Aerial,Division_Billable Consultants,Division_Catv,Division_Corp Operations,Division_Engineers,Division_Executive,Division_Field Operations,Division_Fielders,Division_Finance & Accounting,Division_General - Con,Division_General - Eng,Division_General - Sga,Division_Isp,Division_People Services,Division_Project Management - Con,Division_Project Management - Eng,Division_Safety,Division_Sales & Marketing,Division_Shop (Fleet),Division_Splicing,Division_Technology / It,Division_Underground,Division_Wireless,Division_Wireline Construction,Division_Yard (Material Handling),Gender_Female,Gender_Male,Race_Asian,Race_Black,Race_Hispanic,Race_Other,Race_White,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobFunctionDescription_Accountant,JobFunctionDescription_Accounting,JobFunctionDescription_Administration,JobFunctionDescription_Administrative,JobFunctionDescription_Administrator,JobFunctionDescription_Analyst,JobFunctionDescription_Apprentice,JobFunctionDescription_Assistant,JobFunctionDescription_Associate,JobFunctionDescription_Attendant,JobFunctionDescription_Billing,JobFunctionDescription_Business Development,JobFunctionDescription_Ceo,JobFunctionDescription_Cfo,JobFunctionDescription_Chief Operating Officer,JobFunctionDescription_Cio,JobFunctionDescription_Civil Hand,JobFunctionDescription_Clerical,JobFunctionDescription_Clerk,JobFunctionDescription_Construction Manager,JobFunctionDescription_Contracts,JobFunctionDescription_Controller,JobFunctionDescription_Coordinator,JobFunctionDescription_Cpo,JobFunctionDescription_Crew Leader,JobFunctionDescription_Director,JobFunctionDescription_Drafter,JobFunctionDescription_Driller,JobFunctionDescription_Driver,JobFunctionDescription_Electrician,JobFunctionDescription_Engineer,JobFunctionDescription_Estimator,JobFunctionDescription_Evp,JobFunctionDescription_Executive,JobFunctionDescription_Executive Assistant,JobFunctionDescription_Field Project Manager,JobFunctionDescription_Field Technician,JobFunctionDescription_Flagger,JobFunctionDescription_Foreman,JobFunctionDescription_General Manager,JobFunctionDescription_Generalist,JobFunctionDescription_Groundman,JobFunctionDescription_Helpdesk,JobFunctionDescription_Helper,JobFunctionDescription_Inspector,JobFunctionDescription_Intern,JobFunctionDescription_Labor,JobFunctionDescription_Laborer,JobFunctionDescription_Lineman,JobFunctionDescription_Locator,JobFunctionDescription_Manager,JobFunctionDescription_Mechanic,JobFunctionDescription_Model Assistant,JobFunctionDescription_Operator,JobFunctionDescription_Planner,JobFunctionDescription_Principal,JobFunctionDescription_Program Manager,JobFunctionDescription_Project Controls,JobFunctionDescription_Project Coordinator,JobFunctionDescription_Project Manager,JobFunctionDescription_Purchasing,JobFunctionDescription_Recruiter,JobFunctionDescription_Recruiting,JobFunctionDescription_Runner,JobFunctionDescription_Safety,JobFunctionDescription_Safety Manager,JobFunctionDescription_Services,JobFunctionDescription_Shop,JobFunctionDescription_Specialist,JobFunctionDescription_Splicer,JobFunctionDescription_Supervisor,JobFunctionDescription_Support,JobFunctionDescription_Svp,JobFunctionDescription_Technician,JobFunctionDescription_Tester,JobFunctionDescription_Top Hand,JobFunctionDescription_Tower Hand,JobFunctionDescription_Traffic,JobFunctionDescription_Vp,JobFunctionDescription_Warehouse,JobFunctionDescription_Warehouse Manager,JobFunctionDescription_Warehouse Technician,JobFunctionDescription_Welder
1331,Roger,Taylor,2021-08-11,,Accountant I,Mary Taylor,roger.taylor@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,N/A - Active,N/A - Active,Admin Offices,People Services,1946-10-20,MA,Intern,Female,69431,Black,Widowed,0,4.96,80.0,Fully Meets,3,2023-05-16,3,2,5,2022-09-14,Communication Skills,Internal,Failed,Bradshawburgh,Seth Smith,2,517.62,3,2023-08-01,PhD,4,14,58702.43,Tourist information centre manager,In Review,MP,Antigua and Barbuda,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,Marshall,Sellers,2023-08-03,,Sr. Network Engineer,Barry Fitzgerald,marshall.sellers@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,N/A - Active,N/A - Active,Admin Offices,Wireline Construction,1946-10-22,MA,Foreman,Male,12089,Hispanic,Divorced,0,2.98,80.0,Fully Meets,3,2023-04-13,1,2,5,2022-08-13,Leadership Development,External,Incomplete,Anthonystad,Adrian Gray,4,231.76,3,2023-08-02,Master's Degree,3,7,50325.22,"Pharmacist, hospital",Offered,MA,French Guiana,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1333,Cloe,Mcgrath,2022-03-14,,Sr. Network Engineer,Tracey Clark,cloe.mcgrath@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,N/A - Active,N/A - Active,IT/IS,Field Operations,1978-04-15,MA,Laborer,Male,74486,Black,Divorced,0,4.37,48.0,Fully Meets,3,2023-01-29,3,4,5,2023-03-01,Customer Service,Internal,Passed,Thomasborough,Tyler Sanchez,2,605.12,3,2023-05-29,Master's Degree,3,5,43766.86,Fitness centre manager,In Review,TN,Greenland,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1334,Susan,Gordon,2020-09-01,2020-11-29,Sr. Network Engineer,Christina Knight,susan.gordon@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Retirement,Authority our technology administration section.,IT/IS,Underground,1952-09-23,MA,Laborer,Male,15975,Other,Widowed,0,0.24,74.0,Fully Meets,3,2022-12-21,1,3,1,2023-04-01,Project Management,Internal,Failed,Shawnaport,Felicia Johnson,1,297.12,3,2023-05-10,Master's Degree,3,5,54398.45,Pension scheme manager,Offered,NJ,Guyana,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1335,Makenna,Newton,2021-10-31,,Software Engineer,Debra Garza,makenna.newton@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,N/A - Active,N/A - Active,Software Engineering,General - Con,1947-11-24,MA,Technician,Female,27425,White,Divorced,0,4.73,79.0,Fully Meets,3,2022-10-09,4,5,5,2023-02-20,Leadership Development,Internal,Incomplete,Port Joseph,Joe Anderson,2,384.43,3,2023-06-25,PhD,4,12,85650.64,"Civil engineer, contracting",Applied,WA,American Samoa,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1336,Kellen,Smith,2020-02-26,2023-03-30,Accountant I,Ashley Petersen,kellen.smith@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Retirement,Author often return hold compare natural.,Admin Offices,Field Operations,1947-07-14,MA,Technician,Female,88247,Black,Married,0,3.09,79.0,Fully Meets,3,2023-03-09,5,1,4,2022-12-19,Leadership Development,Internal,Passed,Lopezport,Brian Sanchez,4,969.95,3,2023-05-15,Bachelor's Degree,2,2,58207.11,Clinical embryologist,In Review,SD,Mozambique,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1337,Sherlyn,Carroll,2018-08-10,2021-12-07,Accountant I,Jamie Collins,sherlyn.carroll@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Resignation,Wonder specific own others card. See else drop.,Admin Offices,General - Con,1953-03-30,MA,Safety Manager,Female,71014,White,Single,0,3.33,73.0,Fully Meets,3,2022-11-01,3,3,4,2023-01-17,Project Management,External,Failed,Dawnchester,Morgan Haas,5,719.7,3,2023-07-01,PhD,4,18,38116.25,Restaurant manager,In Review,MN,Venezuela,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1338,Rogelio,Flores,2020-09-30,,Sr. Network Engineer,Stephen Ray,rogelio.flores@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,N/A - Active,N/A - Active,Admin Offices,Shop (Fleet),1988-03-14,MA,Mechanic,Male,90987,Other,Widowed,0,5.82,38.0,Fully Meets,3,2022-10-20,1,1,1,2022-10-30,Leadership Development,External,Incomplete,Donnaland,Calvin Simmons,1,355.83,3,2023-06-11,Bachelor's Degree,2,19,99543.6,"Education officer, museum",In Review,NJ,Netherlands Antilles,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1339,Kadence,Gentry,2021-04-01,2022-08-14,Sr. Network Engineer,Michael Norton,kadence.gentry@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,Though upon remember later.,IT/IS,Wireline Construction,1981-11-19,MA,Foreman,Male,47635,Hispanic,Widowed,0,1.37,45.0,Fully Meets,3,2022-12-02,1,3,2,2022-11-24,Customer Service,Internal,Incomplete,Taylorhaven,Dana Adams,3,754.47,3,2023-07-10,Bachelor's Degree,2,7,99106.23,Barista,Offered,MA,France,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1340,Willow,Golden,2021-03-21,2021-11-21,Sr. Network Engineer,Diane Ramirez,willow.golden@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Retirement,My himself avoid traditional simply wait.,IT/IS,General - Eng,1945-03-22,MA,Engineer,Male,37302,White,Divorced,0,0.67,81.0,Fully Meets,3,2023-05-28,5,4,4,2023-02-06,Leadership Development,External,Incomplete,Dennishaven,Sarah Perkins,2,890.39,3,2023-07-29,Bachelor's Degree,2,20,85999.7,"Engineer, technical sales",Offered,NV,Korea,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1341,Amiyah,Sims,2021-11-03,,Software Engineering Manager,Ralph Sloan,amiyah.sims@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,N/A - Active,N/A - Active,Software Engineering,Engineers,1979-02-22,MA,Engineer,Female,76343,Hispanic,Single,0,4.73,47.0,Fully Meets,3,2023-05-15,1,3,4,2023-02-14,Project Management,Internal,Passed,West Ryan,Justin Ingram,3,268.78,3,2023-05-24,Bachelor's Degree,2,10,47308.93,Print production planner,Applied,SD,Guyana,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1342,Jeffery,Hogan,2019-06-22,2019-08-26,Accountant I,Mark Willis,jeffery.hogan@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Retirement,Win paper unit drug nearly card.,Admin Offices,Aerial,1985-06-30,MA,Lineman,Female,2559,Asian,Single,0,0.18,41.0,Fully Meets,3,2022-12-20,3,2,2,2023-01-28,Project Management,Internal,Failed,Smithborough,Alejandro Flynn,4,930.72,3,2023-07-06,High School,1,10,54887.84,"Engineer, water",Offered,FM,Tuvalu,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,Shaniya,Hamilton,2019-11-12,2023-05-19,Accountant I,Joshua Huber,shaniya.hamilton@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Voluntary,Effort situation use necessary.,Admin Offices,Shop (Fleet),1958-05-31,MA,Manager,Female,68008,White,Married,0,3.52,68.0,Fully Meets,3,2022-09-07,1,2,3,2022-09-02,Customer Service,External,Completed,West Catherineton,Lori Smith,5,924.85,3,2023-07-06,PhD,4,11,88671.06,Museum education officer,Applied,NE,Greenland,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,Johan,Willis,2022-09-20,,Accountant I,John Clark MD,johan.willis@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,N/A - Active,N/A - Active,Admin Offices,General - Con,1980-12-21,MA,Foreman,Male,93554,White,Single,0,3.85,46.0,Fully Meets,3,2022-08-23,1,4,5,2022-11-01,Technical Skills,Internal,Incomplete,Port Jesse,Marissa Johnson,5,284.38,3,2023-05-07,PhD,4,18,42321.18,Engineering geologist,Rejected,SC,Greenland,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
